age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
56.0,4676.58,15103.81,43.0,0.0,11.0,0.0,3346.5,5.5,1
74.0,13255.61,7303.43,25.0,0.0,14.0,0.0,4723.7,2.5,1
32.0,16.63,23066.55,10.0,0.0,3.0,0.0,1309.0,5.6,1
23.0,11657.13,10037.63,3.0,0.0,14.0,0.0,4052.2,4.3,0
37.0,11689.14,16470.04,5.0,0.0,17.0,0.0,4196.5,6.7,1
22.0,10671.21,9044.97,19.0,0.0,6.0,0.0,2189.2,8.9,0
30.0,12448.26,38280.7,4.0,0.0,2.0,0.0,235.6,8.1,0
22.0,5263.32,28754.8,41.0,0.0,4.0,0.0,3511.0,3.4,0
23.0,764.98,18127.35,26.0,0.0,5.0,0.0,3349.6,6.4,0
56.0,7310.45,7330.62,26.0,0.0,14.0,,4538.0,2.8,0
68.0,14191.91,11233.22,14.0,,18.0,0.0,1347.6,7.4,0
65.0,674.21,22236.73,32.0,0.0,3.0,0.0,239.3,8.7,0
21.0,8038.22,3719.89,44.0,1.0,20.0,0.0,1343.8,3.9,1
20.0,2742.04,25674.4,1.0,0.0,3.0,0.0,2563.6,9.0,0
73.0,9814.68,24203.99,3.0,0.0,7.0,1.0,3557.4,3.2,1
29.0,5947.53,28503.61,2.0,0.0,6.0,0.0,1398.7,9.6,1
64.0,7936.86,25082.69,20.0,0.0,20.0,0.0,3413.7,4.9,1
44.0,14765.99,18036.51,5.0,1.0,9.0,0.0,4897.0,7.0,1
20.0,5745.55,2649.11,28.0,0.0,16.0,0.0,4643.2,7.5,1
23.0,8821.37,36277.8,5.0,0.0,22.0,0.0,416.2,1.1,0
47.0,14633.87,40474.86,31.0,0.0,14.0,0.0,3292.0,6.1,1
25.0,8307.63,31167.88,18.0,0.0,20.0,1.0,3588.2,7.0,1
59.0,1392.13,1105.2,28.0,,11.0,0.0,2538.7,1.9,0
25.0,1696.95,40375.71,8.0,0.0,16.0,1.0,2472.6,8.5,1
18.0,11594.03,34332.3,34.0,0.0,2.0,0.0,736.1,1.8,0
27.0,14723.86,9418.18,8.0,1.0,7.0,0.0,1956.7,6.6,1
66.0,5789.19,26853.02,41.0,0.0,10.0,0.0,852.9,1.3,0
24.0,6484.24,6169.4,3.0,0.0,20.0,0.0,2269.1,4.2,1
63.0,5508.47,27011.42,42.0,0.0,20.0,,,6.6,1
18.0,11163.78,21713.66,9.0,,14.0,0.0,3928.0,1.9,1
47.0,14466.12,45647.06,1.0,1.0,8.0,0.0,4046.9,6.3,1
62.0,5108.64,21489.18,39.0,1.0,15.0,0.0,3609.3,6.6,1
39.0,,2127.22,1.0,0.0,12.0,1.0,567.9,6.7,1
73.0,13654.0,42856.17,44.0,0.0,0.0,1.0,1525.5,4.4,1
68.0,172.92,48895.23,1.0,0.0,19.0,0.0,4488.8,8.1,0
41.0,7687.54,43832.29,27.0,0.0,20.0,0.0,4308.0,9.8,1
71.0,8638.39,32762.85,23.0,0.0,6.0,0.0,2162.4,9.1,0
61.0,2760.18,28605.23,12.0,0.0,,1.0,1451.8,3.7,1
33.0,13270.19,426.07,36.0,,3.0,1.0,3118.0,2.1,1
32.0,289.96,21677.12,45.0,0.0,6.0,0.0,648.5,6.2,0
65.0,10743.14,32897.58,10.0,0.0,0.0,0.0,4638.9,6.5,0
49.0,4856.19,102.68,44.0,0.0,3.0,0.0,3479.2,6.8,0
72.0,2105.1,40204.13,29.0,1.0,4.0,0.0,4250.2,5.8,1
30.0,13474.54,11494.65,26.0,1.0,23.0,0.0,693.1,2.1,1
53.0,6136.97,36690.59,35.0,0.0,9.0,0.0,1737.9,6.5,0
30.0,6581.07,32554.49,6.0,0.0,6.0,0.0,1898.7,5.7,0
34.0,12178.23,44057.04,17.0,1.0,17.0,0.0,3249.1,1.2,1
70.0,13557.42,38657.13,26.0,0.0,3.0,0.0,1334.1,6.0,0
50.0,8132.53,12574.68,41.0,1.0,9.0,0.0,2916.3,5.9,1
22.0,5623.36,15709.42,25.0,0.0,6.0,0.0,97.4,2.7,0
25.0,73.69,,23.0,0.0,6.0,0.0,4137.6,1.3,0
19.0,3959.24,17900.16,20.0,0.0,14.0,0.0,4581.0,4.3,1
70.0,5918.31,35037.99,35.0,0.0,6.0,0.0,2136.5,6.1,1
61.0,1235.63,32527.29,5.0,1.0,6.0,1.0,1722.4,7.2,1
70.0,14811.96,,21.0,1.0,11.0,1.0,1241.8,4.6,1
72.0,11956.75,21947.71,16.0,0.0,16.0,0.0,4369.9,4.4,1
69.0,5530.29,47296.49,5.0,1.0,9.0,1.0,2400.0,3.5,1
24.0,14965.99,,23.0,0.0,19.0,0.0,1977.0,2.4,0
47.0,2468.57,43372.01,40.0,1.0,20.0,0.0,4885.3,7.7,1
51.0,688.27,41809.18,15.0,0.0,20.0,0.0,28.9,7.4,0
61.0,3005.07,23390.77,45.0,0.0,14.0,0.0,248.6,6.8,0
62.0,1786.04,28932.01,1.0,0.0,18.0,0.0,4694.8,8.1,1
51.0,2597.51,27094.08,29.0,0.0,16.0,0.0,3479.8,3.7,1
43.0,8935.91,17132.4,1.0,0.0,2.0,1.0,1813.5,3.2,1
71.0,442.64,44815.76,44.0,1.0,13.0,0.0,4353.3,6.2,1
69.0,11922.65,10195.86,19.0,0.0,17.0,0.0,4899.4,8.3,1
69.0,7422.0,48945.15,38.0,0.0,3.0,0.0,1189.4,9.0,1
55.0,7173.69,13258.19,46.0,0.0,23.0,0.0,4743.9,9.4,1
71.0,12730.24,20248.15,43.0,0.0,3.0,,1664.8,3.0,0
55.0,3051.4,27136.59,35.0,0.0,14.0,0.0,2336.4,2.7,0
55.0,9817.41,2606.57,9.0,1.0,14.0,0.0,2352.7,5.8,0
51.0,7478.23,31856.61,41.0,0.0,5.0,0.0,1092.4,4.8,0
51.0,8529.45,19759.06,23.0,0.0,20.0,0.0,2121.4,3.9,1
34.0,7566.02,21884.45,25.0,0.0,7.0,0.0,1112.1,2.4,0
44.0,4666.02,7340.64,36.0,0.0,2.0,,81.9,2.8,0
66.0,14669.64,40957.81,37.0,0.0,17.0,0.0,4299.9,6.9,1
31.0,6584.41,3547.2,33.0,0.0,21.0,0.0,2633.3,8.8,1
51.0,7203.73,8970.61,24.0,1.0,14.0,0.0,4722.7,2.7,1
35.0,12906.22,12423.08,28.0,0.0,17.0,0.0,4079.3,8.2,1
43.0,14661.34,49043.56,8.0,1.0,21.0,,2054.2,6.9,1
19.0,13305.19,19591.21,8.0,1.0,2.0,0.0,1108.6,2.6,0
52.0,1251.45,31611.27,21.0,0.0,22.0,0.0,1584.4,8.3,1
32.0,14755.25,10602.21,8.0,1.0,5.0,0.0,2351.2,9.0,1
23.0,3160.77,9099.45,3.0,0.0,21.0,0.0,4820.4,4.1,0
35.0,14561.69,9627.19,47.0,0.0,19.0,0.0,2177.1,1.3,0
68.0,5478.29,16136.95,4.0,0.0,19.0,0.0,3302.1,5.1,0
20.0,1480.93,18351.67,45.0,0.0,,0.0,2451.0,7.3,0
29.0,1059.04,12845.33,13.0,0.0,17.0,0.0,4029.4,5.9,0
27.0,975.72,34655.58,25.0,1.0,8.0,0.0,4483.2,6.0,1
67.0,9473.32,40897.1,12.0,0.0,21.0,0.0,4252.9,6.4,1
26.0,7452.53,37237.87,8.0,0.0,20.0,0.0,3108.0,9.0,0
65.0,12203.04,4160.52,17.0,0.0,1.0,0.0,2089.1,4.4,1
50.0,10750.97,48589.6,45.0,0.0,9.0,0.0,850.9,9.0,1
51.0,4360.28,19177.15,,0.0,22.0,0.0,1794.9,4.2,0
51.0,7974.58,27614.41,5.0,0.0,18.0,0.0,1800.0,5.7,0
34.0,1560.33,40607.75,34.0,0.0,1.0,0.0,1178.6,7.9,0
38.0,845.87,35941.2,34.0,0.0,23.0,0.0,373.3,2.9,0
24.0,2057.26,24520.2,16.0,0.0,14.0,0.0,21.7,6.7,0
47.0,12149.58,11015.97,37.0,1.0,13.0,0.0,3198.3,6.6,1
60.0,10691.08,13759.38,22.0,0.0,2.0,0.0,1774.7,8.0,1
27.0,12968.33,39317.15,39.0,0.0,2.0,0.0,4836.5,4.4,1
26.0,8793.09,5600.5,14.0,0.0,1.0,0.0,268.7,5.7,0
68.0,5303.31,16629.64,46.0,0.0,9.0,0.0,2095.1,8.2,0
19.0,12903.71,33573.83,37.0,0.0,16.0,1.0,4376.4,4.5,1
37.0,4193.24,29341.48,28.0,0.0,6.0,0.0,1849.9,1.5,0
39.0,13626.78,8925.16,,0.0,3.0,0.0,2558.5,7.2,0
55.0,7560.11,46166.02,36.0,0.0,5.0,0.0,3355.5,6.2,0
41.0,9440.76,48596.49,10.0,0.0,19.0,0.0,1484.7,1.2,0
62.0,12302.28,,46.0,1.0,22.0,0.0,2297.9,8.5,1
71.0,14284.9,2142.83,11.0,0.0,11.0,0.0,1099.2,5.5,0
32.0,1511.57,49428.94,2.0,0.0,,0.0,2095.1,6.3,1
21.0,10364.0,35722.59,13.0,0.0,11.0,1.0,2129.2,8.8,1
61.0,9876.95,44640.37,34.0,1.0,17.0,0.0,2923.9,1.4,1
32.0,14762.73,14500.72,21.0,0.0,23.0,,557.3,5.5,1
38.0,13636.89,38387.37,34.0,0.0,4.0,0.0,3455.3,6.4,1
67.0,699.49,28007.4,48.0,1.0,8.0,0.0,3582.3,4.1,0
70.0,10331.32,14962.19,18.0,0.0,9.0,0.0,4238.7,6.8,1
24.0,2112.52,33611.24,16.0,0.0,20.0,0.0,3441.0,2.0,0
39.0,7555.34,40678.42,41.0,1.0,2.0,0.0,2332.4,4.2,1
57.0,5374.0,22562.18,49.0,1.0,2.0,0.0,1002.8,5.7,1
52.0,5043.45,11022.06,39.0,,0.0,0.0,3822.9,1.6,0
23.0,10806.61,39154.77,21.0,0.0,9.0,0.0,4637.7,7.3,1
44.0,2529.61,10546.8,46.0,0.0,8.0,0.0,4485.8,8.6,1
31.0,1759.67,21704.97,27.0,0.0,1.0,0.0,3494.2,9.3,1
62.0,10041.6,32788.33,45.0,0.0,17.0,1.0,788.6,,1
68.0,13304.32,40342.54,3.0,0.0,21.0,0.0,4266.9,6.7,0
31.0,213.73,31797.68,14.0,1.0,2.0,0.0,3869.9,9.9,1
50.0,5645.06,13944.32,35.0,0.0,0.0,0.0,3347.6,,1
68.0,6579.6,1515.87,30.0,0.0,17.0,0.0,2787.9,7.0,1
28.0,9907.74,7701.25,2.0,0.0,6.0,0.0,2647.9,4.3,1
20.0,13713.8,32126.46,41.0,0.0,21.0,0.0,3652.7,3.1,1
49.0,12278.12,6279.97,21.0,0.0,5.0,1.0,4875.1,1.4,1
26.0,9587.31,25106.82,24.0,1.0,0.0,,175.2,1.2,0
51.0,8774.56,10374.85,47.0,0.0,3.0,0.0,3581.6,6.8,1
,12203.03,4982.99,15.0,0.0,12.0,0.0,3251.7,9.3,1
30.0,4344.98,45239.57,4.0,0.0,0.0,1.0,619.3,6.4,1
74.0,8483.81,12706.34,1.0,0.0,0.0,0.0,2650.0,8.1,0
57.0,12875.85,23240.07,32.0,0.0,22.0,0.0,300.0,2.6,0
57.0,10774.59,19207.95,18.0,0.0,6.0,,703.9,1.5,0
53.0,12263.1,48969.69,4.0,0.0,15.0,0.0,4867.2,9.9,1
29.0,5747.61,9839.31,22.0,0.0,7.0,0.0,2896.8,2.3,0
19.0,14085.03,30412.75,5.0,0.0,10.0,0.0,3309.8,8.6,0
72.0,,8663.25,16.0,0.0,0.0,0.0,2903.0,8.2,1
55.0,13806.01,45684.8,49.0,1.0,6.0,0.0,2799.0,9.8,1
46.0,1014.34,8790.01,14.0,0.0,15.0,0.0,3349.6,9.7,0
28.0,9181.84,11750.16,14.0,0.0,11.0,0.0,1012.6,8.3,1
69.0,8050.88,39631.89,35.0,0.0,4.0,0.0,3579.3,8.2,1
51.0,7583.32,,23.0,0.0,10.0,0.0,4068.4,4.3,0
50.0,2888.39,7232.03,26.0,0.0,0.0,0.0,3009.1,5.7,0
55.0,14628.64,32535.05,19.0,0.0,14.0,0.0,4316.3,9.4,1
73.0,6858.15,1809.08,41.0,0.0,22.0,0.0,3415.1,1.6,0
36.0,13470.33,18809.88,2.0,0.0,19.0,0.0,1226.3,2.8,0
57.0,9823.21,34966.8,3.0,0.0,22.0,,223.7,8.8,0
59.0,10679.69,17669.77,26.0,1.0,5.0,0.0,1525.2,9.9,1
65.0,2596.13,23318.58,25.0,0.0,16.0,0.0,935.3,9.1,1
25.0,1710.62,45876.13,24.0,1.0,2.0,0.0,824.0,3.2,0
65.0,10436.11,41663.34,9.0,1.0,0.0,0.0,3401.9,8.5,1
49.0,8595.09,12663.92,26.0,0.0,15.0,0.0,4207.3,1.2,0
19.0,3497.75,9406.92,43.0,0.0,8.0,0.0,,7.9,1
37.0,13299.09,,47.0,0.0,4.0,1.0,1872.3,2.4,1
,10154.1,14957.21,15.0,0.0,10.0,0.0,1166.1,9.3,1
39.0,2647.62,5675.19,31.0,0.0,20.0,0.0,340.8,1.5,0
49.0,101.44,45104.38,44.0,1.0,16.0,1.0,2155.2,6.5,1
24.0,1025.84,5469.69,27.0,0.0,21.0,0.0,4546.7,3.3,1
68.0,1151.62,47248.68,35.0,1.0,0.0,0.0,1103.7,6.2,1
72.0,14524.01,28429.65,3.0,0.0,12.0,0.0,4827.4,2.1,0
22.0,5763.77,45510.51,5.0,1.0,19.0,0.0,72.2,3.8,1
63.0,2467.35,25952.32,28.0,0.0,7.0,0.0,1121.7,2.8,0
68.0,13074.19,36165.76,39.0,0.0,23.0,0.0,3228.0,5.3,1
51.0,1411.32,12018.2,4.0,0.0,17.0,0.0,2125.9,4.6,0
42.0,10063.28,7424.56,15.0,0.0,20.0,0.0,2429.9,3.1,1
29.0,10908.34,18722.83,26.0,1.0,14.0,0.0,2819.5,2.7,1
47.0,450.85,15223.11,15.0,0.0,3.0,0.0,3480.5,3.8,0
54.0,6199.03,13713.54,45.0,0.0,21.0,0.0,2947.9,6.2,1
71.0,6526.68,40478.69,30.0,0.0,14.0,0.0,283.2,3.5,1
40.0,10999.88,23658.48,9.0,0.0,18.0,0.0,2394.7,2.3,0
37.0,10745.41,28391.21,41.0,0.0,13.0,0.0,3314.8,2.0,0
44.0,2333.34,6751.76,11.0,0.0,2.0,,3464.4,1.5,0
60.0,8030.8,24884.83,1.0,0.0,5.0,0.0,4266.6,2.9,0
39.0,1516.96,30754.18,3.0,0.0,5.0,0.0,1834.4,1.8,0
27.0,9742.25,46583.71,10.0,0.0,3.0,0.0,3317.4,6.3,0
46.0,3135.99,40224.05,11.0,0.0,17.0,0.0,397.2,3.9,0
47.0,5910.96,13760.33,40.0,0.0,5.0,0.0,4788.1,6.1,1
66.0,891.35,50.31,22.0,0.0,12.0,0.0,3129.0,9.6,0
48.0,5127.78,21471.81,4.0,0.0,0.0,0.0,3550.3,2.1,0
54.0,14807.92,34186.14,37.0,0.0,21.0,0.0,4645.0,8.0,1
40.0,10790.82,37125.85,22.0,0.0,7.0,0.0,1279.3,7.5,1
40.0,133.31,23868.59,21.0,0.0,9.0,0.0,1787.4,5.4,0
37.0,1991.55,10964.41,14.0,0.0,13.0,0.0,4806.4,5.8,0
28.0,8429.69,48620.93,3.0,1.0,9.0,0.0,2489.8,10.0,1
73.0,3368.24,39602.63,3.0,0.0,1.0,0.0,4990.7,8.4,1
22.0,2099.12,42453.73,39.0,0.0,12.0,0.0,2239.5,7.2,0
46.0,767.8,2864.86,43.0,0.0,7.0,0.0,2117.7,7.4,0
49.0,5658.96,17421.25,2.0,1.0,18.0,0.0,2146.6,1.6,1
53.0,4865.86,3144.05,1.0,0.0,18.0,0.0,3739.0,6.3,0
50.0,5181.2,40666.31,31.0,0.0,5.0,0.0,2875.6,9.3,0
22.0,4569.79,41664.32,33.0,0.0,14.0,0.0,2682.5,8.9,1
29.0,3358.7,16917.79,29.0,0.0,9.0,0.0,2948.3,6.8,0
69.0,14549.07,14036.77,22.0,0.0,19.0,0.0,3677.0,8.3,0
49.0,1505.9,8959.11,17.0,0.0,7.0,0.0,221.8,9.6,0
47.0,13357.23,6351.58,7.0,0.0,16.0,1.0,4677.4,6.7,1
60.0,12984.27,42455.88,13.0,0.0,1.0,0.0,4186.7,9.4,0
56.0,5420.26,36210.2,27.0,1.0,18.0,1.0,496.1,6.3,1
37.0,12944.34,8319.92,1.0,1.0,19.0,0.0,269.9,6.8,0
23.0,5658.98,6062.4,15.0,0.0,4.0,0.0,1025.0,6.6,0
48.0,7004.96,26126.77,25.0,0.0,12.0,0.0,4551.8,1.5,0
27.0,9495.6,46768.42,18.0,0.0,23.0,0.0,101.1,9.6,1
62.0,13874.67,9494.52,6.0,0.0,8.0,0.0,1374.8,5.4,0
36.0,7159.21,30032.39,,0.0,,0.0,1036.7,5.1,0
74.0,12944.72,7463.08,35.0,0.0,3.0,0.0,671.4,8.3,0
45.0,5166.44,5401.53,10.0,1.0,4.0,0.0,4034.0,3.3,1
74.0,8646.44,15641.1,30.0,0.0,14.0,0.0,2774.3,1.6,0
35.0,1297.35,20555.04,47.0,0.0,12.0,0.0,592.4,7.9,0
44.0,6332.44,23606.41,6.0,0.0,9.0,0.0,2080.7,4.4,0
72.0,7379.8,19059.71,31.0,0.0,16.0,0.0,2959.6,9.6,1
59.0,10289.32,19009.62,39.0,0.0,7.0,0.0,4936.3,9.3,1
20.0,5299.59,23558.12,44.0,1.0,11.0,0.0,4344.1,6.5,1
58.0,9840.2,28744.42,4.0,0.0,16.0,0.0,4279.7,9.9,1
65.0,9883.04,5579.86,20.0,0.0,21.0,0.0,1625.1,4.9,1
23.0,5634.76,10840.32,16.0,1.0,15.0,0.0,3741.4,3.3,1
64.0,8327.89,19495.7,18.0,1.0,13.0,0.0,349.2,1.1,1
72.0,3289.56,46214.37,19.0,0.0,16.0,0.0,2603.2,1.0,0
,7924.72,17267.08,3.0,0.0,9.0,0.0,931.5,7.7,0
66.0,9393.76,33889.89,11.0,0.0,21.0,0.0,1941.8,9.5,1
65.0,14072.6,37506.7,,0.0,21.0,0.0,4063.7,5.0,0
71.0,7537.2,17175.56,33.0,0.0,6.0,0.0,3956.9,6.2,0
54.0,9989.61,9352.21,31.0,0.0,5.0,0.0,1623.6,7.9,1
,541.56,31619.01,32.0,0.0,17.0,0.0,2090.9,6.0,0
24.0,138.85,22331.61,46.0,0.0,11.0,0.0,3118.2,8.1,0
35.0,2877.89,3331.57,28.0,0.0,18.0,0.0,4650.0,1.9,0
29.0,14343.85,16147.44,11.0,0.0,6.0,0.0,869.9,3.2,0
28.0,5613.86,9944.82,10.0,0.0,9.0,0.0,,4.8,0
68.0,10207.48,28550.54,31.0,0.0,21.0,0.0,4743.9,5.6,1
71.0,12646.31,26536.2,5.0,0.0,12.0,0.0,3823.4,8.9,1
41.0,3420.66,18236.96,44.0,0.0,23.0,1.0,3182.5,4.3,1
40.0,12263.53,19066.7,32.0,0.0,22.0,1.0,245.9,6.5,1
74.0,10493.32,39947.97,44.0,0.0,11.0,0.0,2483.3,1.7,0
67.0,628.51,15629.75,26.0,0.0,21.0,0.0,1403.5,1.3,0
64.0,8558.55,40392.74,31.0,0.0,14.0,0.0,22.4,7.6,0
52.0,7808.59,17211.66,4.0,0.0,8.0,0.0,4827.0,3.6,0
36.0,13166.32,17430.31,19.0,0.0,7.0,0.0,4582.1,1.9,1
48.0,283.07,38041.8,39.0,0.0,15.0,0.0,1081.5,3.5,0
32.0,14374.26,47222.93,44.0,1.0,5.0,0.0,3909.8,4.2,1
46.0,1970.33,11320.58,44.0,0.0,9.0,0.0,1855.5,9.5,1
48.0,11196.51,18901.28,42.0,0.0,23.0,0.0,3509.6,2.1,1
62.0,1629.04,35398.14,18.0,0.0,,0.0,620.5,3.9,0
29.0,6669.09,35396.6,49.0,0.0,12.0,0.0,793.0,9.8,1
46.0,3004.32,17239.78,4.0,0.0,3.0,0.0,220.5,9.3,0
39.0,7630.69,36454.6,42.0,0.0,20.0,0.0,654.4,2.0,0
62.0,1192.7,48441.68,31.0,0.0,20.0,0.0,3869.3,7.1,0
63.0,10791.87,22807.73,18.0,0.0,1.0,0.0,4877.7,8.4,1
50.0,5282.48,18164.72,44.0,0.0,10.0,0.0,2242.6,4.4,0
72.0,13187.66,38214.65,45.0,0.0,2.0,1.0,2333.6,9.9,1
65.0,571.62,30439.04,34.0,1.0,21.0,1.0,4045.0,1.4,1
,7630.96,4052.53,21.0,0.0,4.0,0.0,2424.0,9.2,0
33.0,4428.89,49952.5,4.0,0.0,10.0,0.0,42.8,3.2,0
72.0,2723.66,13933.25,32.0,0.0,22.0,0.0,3542.0,7.9,1
19.0,12472.03,15335.93,24.0,0.0,1.0,0.0,631.3,3.3,1
61.0,12900.84,24974.65,5.0,1.0,10.0,1.0,464.9,6.9,1
59.0,3020.55,43674.71,17.0,0.0,4.0,0.0,4958.5,9.6,1
64.0,7313.8,,12.0,1.0,16.0,0.0,2278.6,6.4,0
49.0,1951.14,6114.09,16.0,0.0,4.0,0.0,3666.6,2.6,0
40.0,7415.61,7052.29,2.0,0.0,11.0,0.0,4382.2,10.0,1
18.0,12371.06,17138.57,45.0,1.0,23.0,0.0,1533.1,4.6,1
70.0,9430.55,19386.11,1.0,0.0,15.0,0.0,2599.5,,0
40.0,13686.58,22408.72,13.0,0.0,7.0,1.0,2653.9,6.6,1
38.0,3422.76,4467.27,43.0,0.0,13.0,0.0,531.6,7.6,0
44.0,8545.67,37138.04,26.0,0.0,14.0,0.0,4761.2,7.1,1
29.0,3281.94,24922.3,,1.0,21.0,0.0,2788.6,2.1,0
49.0,756.07,43860.15,,0.0,17.0,0.0,2754.2,9.7,0
33.0,11173.98,6833.7,8.0,0.0,20.0,0.0,4045.2,1.8,0
33.0,2482.52,45049.7,20.0,1.0,4.0,0.0,3499.1,7.6,1
46.0,2464.0,43564.82,31.0,,16.0,0.0,692.5,2.7,0
27.0,6153.15,4543.25,36.0,0.0,22.0,0.0,4377.3,6.1,1
60.0,12299.91,48672.1,35.0,1.0,12.0,,3999.4,7.5,1
18.0,10224.79,36632.59,9.0,0.0,5.0,0.0,4350.4,,1
63.0,6401.79,48946.77,1.0,0.0,11.0,0.0,3959.8,1.1,0
39.0,10128.1,15313.67,35.0,0.0,17.0,0.0,3325.1,8.7,1
71.0,7787.66,8755.42,25.0,0.0,19.0,0.0,738.7,8.1,0
36.0,10090.13,9631.8,2.0,0.0,1.0,0.0,3838.3,8.5,1
39.0,178.21,26368.39,6.0,0.0,15.0,0.0,4696.6,,1
21.0,5582.17,5058.85,1.0,0.0,3.0,0.0,4704.7,6.1,0
72.0,12643.43,4961.16,36.0,1.0,4.0,0.0,3753.2,6.5,1
34.0,,24544.13,2.0,1.0,16.0,1.0,1666.4,9.5,1
63.0,4077.43,31608.72,31.0,0.0,23.0,0.0,1045.4,5.5,0
58.0,955.33,21717.07,5.0,1.0,23.0,0.0,4849.5,9.4,0
20.0,2713.12,35120.86,26.0,0.0,17.0,0.0,1216.2,6.9,0
55.0,2898.22,28766.07,31.0,0.0,8.0,0.0,4162.4,1.2,0
59.0,14460.98,1637.81,20.0,,13.0,0.0,1545.1,6.0,0
25.0,5927.03,29482.72,13.0,0.0,19.0,0.0,2516.0,7.3,1
53.0,4061.54,21888.31,14.0,1.0,9.0,0.0,226.6,9.0,0
64.0,1681.45,22334.04,35.0,0.0,17.0,1.0,3273.0,1.8,1
25.0,2335.72,4655.59,14.0,0.0,13.0,,3857.6,4.8,0
70.0,2602.54,48477.88,35.0,0.0,,0.0,4883.7,4.5,0
48.0,2006.22,6886.06,15.0,0.0,5.0,0.0,3105.2,2.5,0
55.0,10455.4,34577.97,22.0,0.0,9.0,0.0,4009.8,8.2,1
46.0,6799.86,41507.64,29.0,1.0,9.0,0.0,590.6,1.2,0
24.0,14500.51,5532.52,26.0,0.0,17.0,0.0,1079.6,3.6,1
64.0,1762.92,45529.6,45.0,0.0,3.0,0.0,1154.3,3.8,0
65.0,124.85,21131.3,14.0,0.0,11.0,0.0,2247.6,7.4,0
23.0,2573.56,33836.05,3.0,0.0,22.0,0.0,,9.3,1
42.0,12.01,13400.06,34.0,0.0,11.0,0.0,2587.6,8.3,0
47.0,7051.62,39307.9,,0.0,19.0,0.0,3276.7,5.6,0
54.0,4325.12,42607.86,40.0,0.0,4.0,0.0,2177.3,5.4,0
65.0,3602.33,451.9,4.0,0.0,16.0,0.0,1098.4,1.5,0
57.0,1245.0,12940.47,21.0,0.0,18.0,0.0,857.8,7.3,0
62.0,8592.38,15426.87,35.0,1.0,8.0,0.0,643.9,5.8,1
71.0,13344.58,45819.72,36.0,0.0,15.0,0.0,4776.9,9.4,1
18.0,366.75,38001.46,31.0,0.0,4.0,0.0,1381.1,3.7,1
68.0,6137.59,13093.29,8.0,0.0,1.0,0.0,217.0,,0
61.0,12998.15,11510.83,46.0,0.0,2.0,0.0,309.3,4.8,1
19.0,13897.15,44810.61,22.0,0.0,10.0,0.0,3873.0,8.9,1
21.0,5725.64,38234.96,41.0,,1.0,0.0,4862.9,1.8,1
47.0,10561.63,19129.79,26.0,0.0,9.0,0.0,670.6,9.3,1
41.0,7541.48,34384.34,18.0,0.0,18.0,,2784.2,5.6,0
72.0,13658.57,11978.77,28.0,0.0,18.0,0.0,2624.6,7.1,1
59.0,13036.26,8033.91,4.0,0.0,5.0,0.0,735.9,1.4,0
18.0,7827.18,1114.49,19.0,0.0,17.0,0.0,4357.5,9.3,1
27.0,8467.56,27687.07,10.0,0.0,13.0,0.0,4950.0,1.2,0
36.0,5257.36,6056.81,34.0,1.0,1.0,0.0,371.2,5.8,0
66.0,10942.03,41784.58,23.0,0.0,21.0,0.0,1249.5,,1
34.0,12481.99,51.38,14.0,0.0,16.0,1.0,4711.0,,1
56.0,12237.14,39761.9,32.0,0.0,3.0,1.0,335.8,8.9,1
21.0,9121.23,8619.6,6.0,1.0,23.0,0.0,486.7,5.3,1
25.0,1204.02,753.55,42.0,0.0,,0.0,3187.5,2.1,0
23.0,8552.75,11619.87,10.0,0.0,11.0,0.0,665.0,4.6,0
42.0,2455.93,30037.59,5.0,0.0,3.0,0.0,4180.9,3.7,0
54.0,3963.3,41120.94,36.0,1.0,10.0,0.0,4772.0,6.2,1
26.0,3467.2,44443.81,15.0,0.0,22.0,0.0,2879.7,5.0,0
68.0,12426.85,3016.83,39.0,0.0,3.0,0.0,1853.2,8.7,0
49.0,5028.44,43920.42,2.0,0.0,11.0,0.0,4282.4,9.6,1
21.0,10526.0,12790.51,19.0,0.0,5.0,0.0,4425.8,5.9,0
70.0,2291.13,32599.21,35.0,0.0,11.0,0.0,4459.1,6.5,1
23.0,4466.56,24797.21,31.0,0.0,11.0,0.0,3888.2,8.5,0
63.0,4410.82,46968.74,6.0,0.0,23.0,0.0,1469.3,3.6,0
,1301.66,41852.53,9.0,0.0,8.0,0.0,3001.4,8.6,0
72.0,12210.42,7756.26,6.0,0.0,18.0,,2872.7,4.9,1
40.0,10568.6,19931.45,20.0,0.0,7.0,0.0,3573.3,2.1,0
23.0,6523.92,17724.02,6.0,0.0,23.0,0.0,2295.3,3.8,0
28.0,9085.19,14481.73,5.0,0.0,1.0,0.0,717.3,8.6,0
20.0,13862.51,3090.06,3.0,0.0,9.0,0.0,2716.8,4.8,0
36.0,12179.0,44203.41,43.0,0.0,14.0,0.0,4376.4,2.8,1
40.0,4310.88,28858.23,40.0,0.0,23.0,0.0,2512.5,1.2,0
53.0,4117.48,46101.38,9.0,0.0,1.0,0.0,4794.1,2.5,0
60.0,736.55,10001.07,28.0,0.0,17.0,0.0,2137.2,8.9,0
53.0,7004.36,12428.66,30.0,0.0,20.0,0.0,4735.4,5.1,0
20.0,7228.57,,4.0,0.0,13.0,0.0,4133.5,9.5,0
